Project Name,Suspect USDT support?,Skip,Added,Web3 but no stablecoin,General Stablecoin Adoption,To be Added,Processed?,In Admin,TG/TON appstore (no main URL),Final Status,Website,X Link,X Handle,Telegram,Category,Release Date,Product Status,The Grid Status,Profile Name,Root ID,Matched URL,Matched via,Ecosystem/Chain,Source,Notes,Evidence & Source URLs
NOW Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,ChangeNOW,id1753274312-TBfZw8L2TRu-Hjsq2VFCXQ,https://admin.thegrid.id/profiles/?rootId=id1753274312-TBfZw8L2TRu-Hjsq2VFCXQ,Name: Product,kaia,https://www.kaia.io/ecosystem,,
NOWPayments,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Nuant,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
O-SEAN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Octet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
OKLink,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,OKLink,id1741256382-A7OLaPFdSbCc_7gu1QYzHg,https://admin.thegrid.id/profiles/?rootId=id1741256382-A7OLaPFdSbCc_7gu1QYzHg,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
OKX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,OKX,1379,https://admin.thegrid.id/profiles/?rootId=1379,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
OneKey,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,OneKey,id1750231954-LECWCN2wQzexD4qu9EekzQ,https://admin.thegrid.id/profiles/?rootId=id1750231954-LECWCN2wQzexD4qu9EekzQ,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Oobit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Oobit,id1752808913-zf-joGQESxijQBuQ_y6cSw,https://admin.thegrid.id/profiles/?rootId=id1752808913-zf-joGQESxijQBuQ_y6cSw,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Orakl Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Orbit Bridge,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Orbiter Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Orbiter Finance,id1741256395-vGufiH-NTq-hF6ScRhmZQg,https://admin.thegrid.id/profiles/?rootId=id1741256395-vGufiH-NTq-hF6ScRhmZQg,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Ozys,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
P2PB2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Pangea swap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Para,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Para,id1740082037-b6iX5LAHTQO_NnUbg6oacg,https://admin.thegrid.id/profiles/?rootId=id1740082037-b6iX5LAHTQO_NnUbg6oacg,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Phemex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Phemex,id1757364272-Om8LJfkyRmKvw2zdUIF-ag,https://admin.thegrid.id/profiles/?rootId=id1757364272-Om8LJfkyRmKvw2zdUIF-ag,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Play3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
PLAYMETA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
PlayOne Games,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Pocket Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Post Voyager,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Presto Labs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
PrimeXBT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Probit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
ProjectWITH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Provers,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Punkland,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Pyth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
QuantFi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
QuestN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
QuickNode,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,QuickNode,229,https://admin.thegrid.id/profiles/?rootId=229,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Rabby Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Rabby Wallet,1003,https://admin.thegrid.id/profiles/?rootId=1003,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
REDi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Rewardy Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Rillaz,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
S2W LAB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SafePal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,SafePal,id1763390990-Dm-oX-w4TMCt2ysMR_gRbQ,https://admin.thegrid.id/profiles/?rootId=id1763390990-Dm-oX-w4TMCt2ysMR_gRbQ,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Salim Group,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SCVsoft,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SEGA Singapore,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Seoul National University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SheepFarm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Sid Eternal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Sigma Protocol,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Simplex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Nuvei,id1754572395-dI40IpuDSM-gblaPoDO21w,https://admin.thegrid.id/profiles/?rootId=id1754572395-dI40IpuDSM-gblaPoDO21w,Name: Product,kaia,https://www.kaia.io/ecosystem,,
SiX Bridge,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SK Networks,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Snapshot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Snapshot,id1741256438-HxxjmQdkSUiMD7zFBhhUSw,https://admin.thegrid.id/profiles/?rootId=id1741256438-HxxjmQdkSUiMD7zFBhhUSw,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
SNKRZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SoftBank Corp.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SomeSing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SOOHO.IO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,SOOHO.IO,1766,https://admin.thegrid.id/profiles/?rootId=1766,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
SORAMITSU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SOTATEK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Stable Lab,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Stakely,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Stargate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Stargate,id1757300979-SqtiNzFZQrCj22bK3HlGUQ,https://admin.thegrid.id/profiles/?rootId=id1757300979-SqtiNzFZQrCj22bK3HlGUQ,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
SubQuery,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,SubQuery,id1766081108-S-8TC56RTiCYtz6KOV0sPQ,https://admin.thegrid.id/profiles/?rootId=id1766081108-S-8TC56RTiCYtz6KOV0sPQ,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Sunmiya Club,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SuperEarn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
SuperWalk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Supra Oracles,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Supra,1724,https://admin.thegrid.id/profiles/?rootId=1724,Name: Product,kaia,https://www.kaia.io/ecosystem,,
SurvivalismG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Swapscanner,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Synapse Protocol,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Synapse Protocol,id1758096286-8I1mVo0eS3y-HCLEPwhL9g,https://admin.thegrid.id/profiles/?rootId=id1758096286-8I1mVo0eS3y-HCLEPwhL9g,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Sygnum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Tari World,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Tank Royale,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Tatum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Tatum,id1754600327-_Dk3R_PQTEWlmDPvfAq-hg,https://admin.thegrid.id/profiles/?rootId=id1754600327-_Dk3R_PQTEWlmDPvfAq-hg,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
TEAM DAO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
TEMCO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
TESSA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Thirdweb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,thirdweb,1411,https://admin.thegrid.id/profiles/?rootId=1411,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Thrust,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Tokeny,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Tokocrypto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Tokocrypto,id1753200103-ukrhwAuYQRucZsjFU-AWbA,https://admin.thegrid.id/profiles/?rootId=id1753200103-ukrhwAuYQRucZsjFU-AWbA,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
TokenPocket,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,TokenPocket,id1752828724-jBchvZl6So-5KTjxIMNRnA,https://admin.thegrid.id/profiles/?rootId=id1752828724-jBchvZl6So-5KTjxIMNRnA,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
TopGoal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Transit Swap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Transit Finance,id1763415980-siTKGkFyTdiigDwJp05xHg,https://admin.thegrid.id/profiles/?rootId=id1763415980-siTKGkFyTdiigDwJp05xHg,Name: Product,kaia,https://www.kaia.io/ecosystem,,
Treasures Club,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Trustkeys,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
UFOswap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Upbit Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Uppsala Security,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Verichains/VNG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Vircle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
VTVL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Wallacy Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
WAME,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
WazirX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
WELLDONE Wallet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
WEMIX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Whitebit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,WhiteBIT,id1755574173-kPG08xPwSoWSQ8sUf94fbg,https://admin.thegrid.id/profiles/?rootId=id1755574173-kPG08xPwSoWSQ8sUf94fbg,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Witnet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Witnet,id1766094723-4xFlZLOkTBi_RPrOUzfwBw,https://admin.thegrid.id/profiles/?rootId=id1766094723-4xFlZLOkTBi_RPrOUzfwBw,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
Wombat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Wormhole,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Wormhole,18,https://admin.thegrid.id/profiles/?rootId=18,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
X2E All,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
X2Y2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
X2Y2 Pro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Xangle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Xclusive,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Xscan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,Unmarshal,3606,https://admin.thegrid.id/profiles/?rootId=3606,Name: Product,kaia,https://www.kaia.io/ecosystem,,
XT.com,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
XY Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
XDAO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
YGG Pilipinas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
ZapankiSwap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Zep,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
Zero Code NFT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
ZetaChain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,,,,,,,,✅ Found,ZetaChain,id1768639604-eC1tdfdkTMuZMva9zpNxqw,https://admin.thegrid.id/profiles/?rootId=id1768639604-eC1tdfdkTMuZMva9zpNxqw,Name: Profile,kaia,https://www.kaia.io/ecosystem,,
ZKrypyo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,,,,,,,,❌ Not found,,,,,kaia,https://www.kaia.io/ecosystem,,
DragonSwap V3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://dgswap.io/,,,,,,,❌ Not found,,,,,kaia,https://www.coingecko.com/en/exchanges/decentralized/klay-token,,
KLAYSwap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://klayswap.com/,,,,,,,❌ Not found,,,,,kaia,https://www.coingecko.com/en/exchanges/decentralized/klay-token,,
CapybaraDEX V2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://capybara.exchange/,,,,,,,❌ Not found,,,,,kaia,https://www.coingecko.com/en/exchanges/decentralized/klay-token,,
Klayswap V3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://klayswap.com/,,,,,,,❌ Not found,,,,,kaia,https://www.coingecko.com/en/exchanges/decentralized/klay-token,,
KaiaSwap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://kaiaswap.org/,,,,,,,❌ Not found,,,,,kaia,https://www.coingecko.com/en/exchanges/decentralized/klay-token,,
Claimswap,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://claimswap.org/,,,,,,,❌ Not found,,,,,kaia,https://www.coingecko.com/en/exchanges/decentralized/klay-token,,
CapybaraDEX V3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://capybara.exchange/,,,,,,,❌ Not found,,,,,kaia,https://www.coingecko.com/en/exchanges/decentralized/klay-token,,
