Project Name,Suspect USDT support?,Skip,Added,Web3 but no stablecoin,General Stablecoin Adoption,To be Added,Processed?,In Admin,TG/TON appstore (no main URL),Final Status,Website,X Link,X Handle,Telegram,Category,Release Date,Product Status,The Grid Status,Profile Name,Root ID,Matched URL,Matched via,Ecosystem/Chain,Source,Notes,Evidence & Source URLs
DIGITAL HEALTH PLATORM – RYMEDI_PLATFORM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://rymedi.com,,https://twitter.com/Rymedi_Inc?t=9c1xdYFnj6IKGEUJIaufIg&s=08,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
MELD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.meld.com/,,https://twitter.com/meld_defi,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
BENQI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://benqi.fi,,https://twitter.com/BenqiFinance,,Avalanche L1s,,,✅ Found,BENQI,id1760030725-yGVH7VKzQceXVc_lx166KA,https://admin.thegrid.id/profiles/?rootId=id1760030725-yGVH7VKzQceXVc_lx166KA,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
GoGoPool,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://gogopool.com,,https://twitter.com/gogopool_,,Avalanche L1s,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Printr,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.printr.money/,,https://x.com/printr,,Memecoins,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Blub,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.blubhub.xyz/,,https://x.com/BlubBlobCoin,,Memecoins,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Wink Realm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.winkwall.xyz/,,https://x.com/Wink_Realm,,Memecoins,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Kimbo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.kimboavax.com/,,https://x.com/KimboAvax,,Memecoins,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
yellow ket,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.ketboard.xyz/,,https://x.com/ketfromwyoming,,Memecoins,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Ultravioleta DAO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://ultravioletadao.xyz/,,https://x.com/UltravioletaDAO,,Artificial Intelligence,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Zero Chat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://askzero.projectzero.io/,,https://x.com/ProjectZeroIO,,Artificial Intelligence,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Vexom AI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://vexom.ai/,,https://x.com/vexom_ai,,Artificial Intelligence,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Unhosted,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://unhosted.com,,https://x.com/unhosted,,Artificial Intelligence,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
COQ AI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://ai.coq.xyz/,,https://x.com/COQ_AI,,Artificial Intelligence,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
aigg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.aiggagent.com/,,https://x.com/aigg_agent,,Artificial Intelligence,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Delaunch,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.delaunch.ai/,,https://twitter.com/delaunch,,Artificial Intelligence,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
AI9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.delaunch.ai/,,https://x.com/ai9000_delaunch,,Artificial Intelligence,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Grail Market,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://grailmarket.io/,,https://x.com/grail_market,,Consumer Apps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Fundit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://fundit.fun,,https://twitter.com/fundit_fun,,Consumer Apps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
OnChainGM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://onchaingm.com,,https://twitter.com/OnChainGm,,Consumer Apps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
SARAH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://sarah30.com/,,https://twitter.com/SARAH__Gourmet,,Consumer Apps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Mint Club,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://mint.club/,,https://twitter.com/MintClubPro,,Consumer Apps,,,✅ Found,Mint Club,975,https://admin.thegrid.id/profiles/?rootId=975,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Tobi App,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.tobi.fun/,,https://x.com/TobiCopilot,,Consumer Apps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Bites - AI - Powered Web3 Publishing Platform,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://bites.xyz,,https://twitter.com/bites_xyz,,Consumer Apps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
GroupFi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://groupfi.ai/,,https://twitter.com/groupfi_ai,,Consumer Apps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
DeceX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://decex.app/,,https://twitter.com/decexcorp,,Consumer Apps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
The Arena,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://arena.social/home,,https://twitter.com/TheArenaApp,,Consumer Apps,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Web3 Technology Solutions,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://web3tech.biz,,https://twitter.com/Web3tech_,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Rubyscore,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://rubyscore.io/,,https://x.com/rubyscore_io,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
SecureDApp,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://securedapp.io/,,https://twitter.com/Secure_DApp,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Mailchain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://mailchain.com/,,https://twitter.com/mailchain_xyz,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Civic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.civic.com,,https://twitter.com/civickey,,Service Providers,,,✅ Found,Civic,1400,https://admin.thegrid.id/profiles/?rootId=1400,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Snickerdoodle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.snickerdoodle.com/,,https://twitter.com/YoSnickerdoodle,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Holonym,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://holonym.id,,https://twitter.com/0xholonym,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Privy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.privy.io/,,https://twitter.com/privy_io,,Service Providers,,,✅ Found,Privy,972,https://admin.thegrid.id/profiles/?rootId=972,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Nuggets,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://nuggets.life/,,https://twitter.com/nuggetsPAYandID,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Haiku,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://haiku.trade/,,https://x.com/HaikuTrade,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Notum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,http://notum.ai/,,https://x.com/NotumDefi,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Pulsar Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://app.pulsar.finance/,,https://x.com/PulsarFinance,,Service Providers,,,✅ Found,Pulsar Finance,id1762284666-QbAtPOivRHaDdNaCbiB6kQ,https://admin.thegrid.id/profiles/?rootId=id1762284666-QbAtPOivRHaDdNaCbiB6kQ,Social Handle: Socials Lens - Twitter / X,avalanche,https://core.app/discover/projects,Live,
Treehouse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://harvest.treehouse.finance/connect,,https://x.com/TreehouseFi,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Superform,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.superform.xyz/,,https://x.com/Superformxyz,,Service Providers,,,✅ Found,Superform,1290,https://admin.thegrid.id/profiles/?rootId=1290,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
CIAN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://cian.app/,,https://x.com/CIAN_protocol,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Bitgo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.bitgo.com/,,https://x.com/BitGo,,Service Providers,,,✅ Found,BitGo,1126,https://admin.thegrid.id/profiles/?rootId=1126,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Folks Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://folks.finance/,,https://twitter.com/FolksFinance,,Service Providers,,,✅ Found,Folks Finance,id1757910896-VWOEyF29T8CLjCqzgKV9zg,https://admin.thegrid.id/profiles/?rootId=id1757910896-VWOEyF29T8CLjCqzgKV9zg,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Core web,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://core.app,,https://twitter.com/coreapp,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
De.Fi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://de.fi/,,https://x.com/DeFi,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
OpenPool,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://openpool.co/,,https://twitter.com/openPoolLabs,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Hypernative,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.hypernative.io,,https://twitter.com/HypernativeLabs,,Service Providers,,,✅ Found,Hypernative,id1741256336-Pt3oIHgDQ6CZtDyAvTR6jA,https://admin.thegrid.id/profiles/?rootId=id1741256336-Pt3oIHgDQ6CZtDyAvTR6jA,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
BitOK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://bitok.org/,,https://twitter.com/BitOK_org,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Brokkr,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://brokkr.finance/?utm_source=coreavax&utm_medium=link,,https://twitter.com/BrokkrFinance,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Alphaday,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://alphaday.com,,https://twitter.com/AlphadayHQ,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,In Development,
Zapper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://zapper.fi/dashboard,,https://twitter.com/zapper_fi,,Service Providers,,,✅ Found,Zapper,969,https://admin.thegrid.id/profiles/?rootId=969,Name: Profile,avalanche,https://core.app/discover/projects,Live,
Yield,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.yield.app/,,https://twitter.com/yieldapp,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Quadency,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://quadency.com/,,https://twitter.com/quadency,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Fireblocks,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.fireblocks.com/blog/avalanche-x-fireblocks/,,https://twitter.com/FireblocksHQ,,Service Providers,,,✅ Found,Fireblocks,1307,https://admin.thegrid.id/profiles/?rootId=1307,Social Handle: Socials Lens - Twitter / X,avalanche,https://core.app/discover/projects,Live,
Shopping.io,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://shopping.io/,,https://x.com/shopping_io,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Den,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://onchainden.com,,https://x.com/OnChainDen,,Service Providers,,,✅ Found,Den,id1757706903-5aaoMpUIQieBSiOeXGo7EQ,https://admin.thegrid.id/profiles/?rootId=id1757706903-5aaoMpUIQieBSiOeXGo7EQ,URL: urlMain,avalanche,https://core.app/discover/projects,In Development,
CryptoRefills,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.cryptorefills.com/,,https://twitter.com/CryptoRefills,,Service Providers,,,✅ Found,CryptoRefills,1436,https://admin.thegrid.id/profiles/?rootId=1436,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
XKOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://xkova.com/,,https://x.com/xkovapay,,Service Providers,,,✅ Found,XKOVA,id1756871322-CVYc0tfmTcO329wrMXSFvQ,https://admin.thegrid.id/profiles/?rootId=id1756871322-CVYc0tfmTcO329wrMXSFvQ,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Remox,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://remox.io/,,https://twitter.com/useremox,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Omnify,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://omnify.finance/,,https://twitter.com/ofyblob,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
LINK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.linkio.africa,,https://twitter.com/Link_IO,,Service Providers,,,✅ Found,LINK,id1755366268-ky5VVjEmRT-IoG7BaCrAAw,https://admin.thegrid.id/profiles/?rootId=id1755366268-ky5VVjEmRT-IoG7BaCrAAw,Name: Profile,avalanche,https://core.app/discover/projects,Live,
ivendPay,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://ivendpay.com/,,https://twitter.com/ivendpay,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Radom,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.radom.network/,,https://twitter.com/radomnetwork,,Service Providers,,,✅ Found,Radom,id1755237435-M-k0HY2OQq-cWGOQxlRwhg,https://admin.thegrid.id/profiles/?rootId=id1755237435-M-k0HY2OQq-cWGOQxlRwhg,Name: Profile,avalanche,https://core.app/discover/projects,In Development,
NOWPayments,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://nowpayments.io/,,https://twitter.com/NOWPayments_io,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Ramp Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://ramp.network/,,https://twitter.com/RampNetwork,,Service Providers,,,✅ Found,Ramp,id1741256419-WpPtN65aS8m8qTrK6Y3Clw,https://admin.thegrid.id/profiles/?rootId=id1741256419-WpPtN65aS8m8qTrK6Y3Clw,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
Highland Security,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://highlandsecurity.io/,,https://twitter.com/0xHighlandSec,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
SphereX Technologies,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://www.spherextech.com/,,https://twitter.com/SpherexTech,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Listus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://app.rampnalysis.com/register,,https://twitter.com/rampnalysis,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Revoke.cash,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://revoke.cash/,,https://twitter.com/RevokeCash,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Liminal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://lmnl.app,,https://twitter.com/LmnlHQ,,Service Providers,,,✅ Found,Liminal,id1755264497-SgrQMybITiSiCugKVjY3Yg,https://admin.thegrid.id/profiles/?rootId=id1755264497-SgrQMybITiSiCugKVjY3Yg,Name: Profile,avalanche,https://core.app/discover/projects,Live,
Defiant,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://defiantapp.tech,,https://twitter.com/defiantApp,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
Cyberscan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://www.cyberscope.io/cyberscan,,https://x.com/Cyberscope_io,,Service Providers,,,✅ Found,Cyberscope,1861,https://admin.thegrid.id/profiles/?rootId=1861,Name: Product,avalanche,https://core.app/discover/projects,Live,
Copper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://copper.co/,,https://x.com/CopperHQ,,Service Providers,,,✅ Found,Copper,1305,https://admin.thegrid.id/profiles/?rootId=1305,URL: urlMain,avalanche,https://core.app/discover/projects,Live,
SolidityScan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://solidityscan.com,,https://x.com/solidityscan,,Service Providers,,,❌ Not found,,,,,avalanche,https://core.app/discover/projects,Live,
